position	post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count
28_7	976925292377312_1192018467534659	993ca655a4a446e90e7e7273cfba2912d48da897	Matteo Renzi  nella sua ultima Diretta Facebook  dice una GRANDISSIMA BUGIA sui futuri referendum e su quello del 17 aprile. Guardare e ascoltare per credere. Fino al 4 dicembre informatevi a dovere  perchè se andare nel #Merito della riforma il vostro voto non può che essere NO .	2016-11-12T16:20:26+0000	1192018467534659_1192928520776987	3e6dabd70efdda70b9938c7106c01adbfc3a302c	0		2016-11-13T09:01:20+0000	0
28_8	976925292377312_1192018467534659	993ca655a4a446e90e7e7273cfba2912d48da897	Matteo Renzi  nella sua ultima Diretta Facebook  dice una GRANDISSIMA BUGIA sui futuri referendum e su quello del 17 aprile. Guardare e ascoltare per credere. Fino al 4 dicembre informatevi a dovere  perchè se andare nel #Merito della riforma il vostro voto non può che essere NO .	2016-11-12T16:20:26+0000	1192018467534659_1192919674111205	89bf575c6a41139f0e4388424698ff5af2724197	0	No..no...no...no...no..no.e ancora no..no	2016-11-13T08:43:46+0000	0
28_9	976925292377312_1192018467534659	993ca655a4a446e90e7e7273cfba2912d48da897	Matteo Renzi  nella sua ultima Diretta Facebook  dice una GRANDISSIMA BUGIA sui futuri referendum e su quello del 17 aprile. Guardare e ascoltare per credere. Fino al 4 dicembre informatevi a dovere  perchè se andare nel #Merito della riforma il vostro voto non può che essere NO .	2016-11-12T16:20:26+0000	1192018467534659_1192905994112573	f9ea23a8f7b5c3646df319cbd25411aa9ae69ed5	0	NO!	2016-11-13T08:19:57+0000	0
29_0	976925292377312_1191674160902423	993ca655a4a446e90e7e7273cfba2912d48da897	6 motivi (+1) per votare NO Stiamo al #Merito della Riforma  solo informando per bene gli italiani il NO Vincerà! #IoVotoNO	2016-11-12T09:01:04+0000	1191674160902423_1192373330832506	b156340ae00254d2cf435fee50cba73ad245ca0b	0	Ma vogliamo parlare della disastrosa nuova formulazione dell'articolo 117??	2016-11-12T22:09:38+0000	0
29_1	976925292377312_1191674160902423	993ca655a4a446e90e7e7273cfba2912d48da897	6 motivi (+1) per votare NO Stiamo al #Merito della Riforma  solo informando per bene gli italiani il NO Vincerà! #IoVotoNO	2016-11-12T09:01:04+0000	1191674160902423_1192159630853876	d710a3a769f8e452ed62a9c8e214b7cdf4257114	0	Renzi:"convinciti .......sara' un no stratosferico".	2016-11-12T18:37:51+0000	0
29_2	976925292377312_1191674160902423	993ca655a4a446e90e7e7273cfba2912d48da897	6 motivi (+1) per votare NO Stiamo al #Merito della Riforma  solo informando per bene gli italiani il NO Vincerà! #IoVotoNO	2016-11-12T09:01:04+0000	1191674160902423_1193323064070866	993927189b5824fd09237b23c3a56e0318752d72	0	QUANDO LA STORIA S'IRRADIA NEL TEMPO!  Il  pensiero , questo formidabile strumento del nostro essere ci accompagna spesso in labirinti di interminabili e utili riflessioni .  La difesa della nostra Costituzione vola anche sulle ali del pensiero che ci trasporta in quel mondo di ricordi dove la differenza tra il sacrificio della  vita e la bellezza della libertà era inesistente. Altri tempi di cui oggi abbiamo l'onere e l'onore di preservarne contenuti e significati! Ri-formare la Costituzione necessita di un pensiero forte e autorevole che travalichi i contingenti momenti tattici e s'immerga nelle ragioni nobili di un pensiero storico che non si sottrasse nemmeno alla morte per difendere democrazia e libertà.  Semplicemente: NO !	2016-11-13T17:45:51+0000	0
29_3	976925292377312_1191674160902423	993ca655a4a446e90e7e7273cfba2912d48da897	6 motivi (+1) per votare NO Stiamo al #Merito della Riforma  solo informando per bene gli italiani il NO Vincerà! #IoVotoNO	2016-11-12T09:01:04+0000	1191674160902423_1193465947389911	f83a61625672dff124fb792424b00800b540a51c	0	Penso che mettere in chiaro le competenze tra regione e stato è importantissimo,il referendum ridefinisce le competenze perché le regioni nate nel 70 sono state un fallimento e uno  sprego enorme di soldi.Io voto S I	2016-11-13T20:32:33+0000	0
35_0	976925292377312_1190622157674290	993ca655a4a446e90e7e7273cfba2912d48da897	IL NO RIPRENDE QUOTA NEI SONDAGGI  IL VANTAGGIO AUMENTA.  Diffondiamo questa foto  dobbiamo: (1) Informare più italiani possibile sulle ragioni del NO (2) Confrontarci con tutti i nostri conoscenti  il nostro NO è nel merito della riforma.  #ScelgoNO	2016-11-11T11:12:40+0000	1190622157674290_1191598234243349	pageowner	0	Infatti i sondaggi esprimono un sentimento. Il vantaggio del NO fino a qualche mese fa non era scontato. Adesso ci vuole il porta a porta.	2016-11-12T06:43:12+0000	0
35_1	976925292377312_1190622157674290	993ca655a4a446e90e7e7273cfba2912d48da897	IL NO RIPRENDE QUOTA NEI SONDAGGI  IL VANTAGGIO AUMENTA.  Diffondiamo questa foto  dobbiamo: (1) Informare più italiani possibile sulle ragioni del NO (2) Confrontarci con tutti i nostri conoscenti  il nostro NO è nel merito della riforma.  #ScelgoNO	2016-11-11T11:12:40+0000	1190622157674290_1190653281004511	pageowner	1	40% NO  37% SI   23% Indecisi   ecco perchè dobbiamo muoverci	2016-11-11T12:03:00+0000	0
35_2	976925292377312_1190622157674290	993ca655a4a446e90e7e7273cfba2912d48da897	IL NO RIPRENDE QUOTA NEI SONDAGGI  IL VANTAGGIO AUMENTA.  Diffondiamo questa foto  dobbiamo: (1) Informare più italiani possibile sulle ragioni del NO (2) Confrontarci con tutti i nostri conoscenti  il nostro NO è nel merito della riforma.  #ScelgoNO	2016-11-11T11:12:40+0000	1190622157674290_1190648657671640	3a8454b397aeb6b0c0b32b026c6ebfe3b18014de	0	Ma scusate  il NO Solo al 40% o non ho capito io o pigliano per il cu.. , tolti idiote,  disinformati e papponi legati a Renzie chi c'è che può votare si?	2016-11-11T11:53:02+0000	0
35_3	976925292377312_1190622157674290	993ca655a4a446e90e7e7273cfba2912d48da897	IL NO RIPRENDE QUOTA NEI SONDAGGI  IL VANTAGGIO AUMENTA.  Diffondiamo questa foto  dobbiamo: (1) Informare più italiani possibile sulle ragioni del NO (2) Confrontarci con tutti i nostri conoscenti  il nostro NO è nel merito della riforma.  #ScelgoNO	2016-11-11T11:12:40+0000	1190622157674290_1190629464340226	cbca716ef83d7dea1b648a43c6c9a6f1c0c0d7c6	0	Massì state tranquilli vince senza dubbio il NO e va' bene così! È giusto che sia così ! L'Italia si è dimostrata un popolo di gente fedele alla costituzione !!	2016-11-11T11:20:09+0000	2
35_4	976925292377312_1190622157674290	993ca655a4a446e90e7e7273cfba2912d48da897	IL NO RIPRENDE QUOTA NEI SONDAGGI  IL VANTAGGIO AUMENTA.  Diffondiamo questa foto  dobbiamo: (1) Informare più italiani possibile sulle ragioni del NO (2) Confrontarci con tutti i nostri conoscenti  il nostro NO è nel merito della riforma.  #ScelgoNO	2016-11-11T11:12:40+0000	1190622157674290_1190633941006445	433b36cf0ea49b61be51e984976713c7241afd65	0	Io non mi fiderei più dei sondaggi dopo quello che è successo in America	2016-11-11T11:29:00+0000	1
35_5	976925292377312_1190622157674290	993ca655a4a446e90e7e7273cfba2912d48da897	IL NO RIPRENDE QUOTA NEI SONDAGGI  IL VANTAGGIO AUMENTA.  Diffondiamo questa foto  dobbiamo: (1) Informare più italiani possibile sulle ragioni del NO (2) Confrontarci con tutti i nostri conoscenti  il nostro NO è nel merito della riforma.  #ScelgoNO	2016-11-11T11:12:40+0000	1190622157674290_1191630630906776	c7172e0c287527c45428f5d310fc4c0bd9c34b29	0	Ci sono 4 milioni di italiani all'estero che sfuggono ai sondaggi e voteranno in massa SI	2016-11-12T07:49:39+0000	0
35_6	976925292377312_1190622157674290	993ca655a4a446e90e7e7273cfba2912d48da897	IL NO RIPRENDE QUOTA NEI SONDAGGI  IL VANTAGGIO AUMENTA.  Diffondiamo questa foto  dobbiamo: (1) Informare più italiani possibile sulle ragioni del NO (2) Confrontarci con tutti i nostri conoscenti  il nostro NO è nel merito della riforma.  #ScelgoNO	2016-11-11T11:12:40+0000	1190622157674290_1190638664339306	9ba995715832469e56a17a942058db14b6e43692	0	Speriamo non siano come i sondaggi americani che si sono rivelati palesemente fasulli ma noi andiamo avanti così... #IovotoNo	2016-11-11T11:40:00+0000	0
35_7	976925292377312_1190622157674290	993ca655a4a446e90e7e7273cfba2912d48da897	IL NO RIPRENDE QUOTA NEI SONDAGGI  IL VANTAGGIO AUMENTA.  Diffondiamo questa foto  dobbiamo: (1) Informare più italiani possibile sulle ragioni del NO (2) Confrontarci con tutti i nostri conoscenti  il nostro NO è nel merito della riforma.  #ScelgoNO	2016-11-11T11:12:40+0000	1190622157674290_1190735600996279	46ea5cd655aa7026809d427f5b8a9108877e80ab	0	Non mi fido andrò sicuramente a votare No	2016-11-11T13:16:24+0000	0
35_8	976925292377312_1190622157674290	993ca655a4a446e90e7e7273cfba2912d48da897	IL NO RIPRENDE QUOTA NEI SONDAGGI  IL VANTAGGIO AUMENTA.  Diffondiamo questa foto  dobbiamo: (1) Informare più italiani possibile sulle ragioni del NO (2) Confrontarci con tutti i nostri conoscenti  il nostro NO è nel merito della riforma.  #ScelgoNO	2016-11-11T11:12:40+0000	1190622157674290_1192060550863784	e8743b97636d74206693aaf58767a721fd6943d0	0	Voto No	2016-11-12T17:01:39+0000	0
35_9	976925292377312_1190622157674290	993ca655a4a446e90e7e7273cfba2912d48da897	IL NO RIPRENDE QUOTA NEI SONDAGGI  IL VANTAGGIO AUMENTA.  Diffondiamo questa foto  dobbiamo: (1) Informare più italiani possibile sulle ragioni del NO (2) Confrontarci con tutti i nostri conoscenti  il nostro NO è nel merito della riforma.  #ScelgoNO	2016-11-11T11:12:40+0000	1190622157674290_1191669194236253	069a7a8a9257e6f432dfdd034a59891fe318cfd5	0	I sondaggi...... Sondano male e portano male Tutti a votare NO	2016-11-12T08:50:38+0000	0
36_0	976925292377312_1190508457685660	993ca655a4a446e90e7e7273cfba2912d48da897	Referendum 4 Dicembre: NO a  trivellare  la Costituzione added a new photo.	2016-11-11T07:05:55+0000	1190508457685660_1191013617635144	21cfd5ad8af3019dae7ae8102fbf79275897d349	0	se passa il si via libera a tutto senza poter dir di no alle privatizzazioni...chi ha letto le modifiche della costituzione porteranno ...poi non bisogna lamentarsi ....informandosi un po...senza ascoltare la vanna marchi di turno...	2016-11-11T18:59:56+0000	1
36_1	976925292377312_1190508457685660	993ca655a4a446e90e7e7273cfba2912d48da897	Referendum 4 Dicembre: NO a  trivellare  la Costituzione added a new photo.	2016-11-11T07:05:55+0000	1190508457685660_1191055284297644	6fb54ac1c097ba27bdbc3f9cb3cd2b7f38abea61	1	Ah ah ah,  si sono ammalati!	2016-11-11T20:05:43+0000	0
36_2	976925292377312_1190508457685660	993ca655a4a446e90e7e7273cfba2912d48da897	Referendum 4 Dicembre: NO a  trivellare  la Costituzione added a new photo.	2016-11-11T07:05:55+0000	1190508457685660_1190721734330999	d05e904959ba156ed2e67e400863dcc31070a64a	0	Davvero che relazione ha con il referendum?	2016-11-11T12:53:05+0000	3
36_3	976925292377312_1190508457685660	993ca655a4a446e90e7e7273cfba2912d48da897	Referendum 4 Dicembre: NO a  trivellare  la Costituzione added a new photo.	2016-11-11T07:05:55+0000	1190508457685660_1191970104206162	e8743b97636d74206693aaf58767a721fd6943d0	0	Io voto No	2016-11-12T15:10:46+0000	0
39_0	976925292377312_1188426897893816	993ca655a4a446e90e7e7273cfba2912d48da897	Alberto Seclì  studente  spiega le ragioni del suo No al referendum costituzionale del 4 dicembre 2016. #ScelgoNo #referendum #riformacostituzionale #costituzioneitaliana   Diffondiamo!   --> Scelgo NO <--	2016-11-09T16:53:45+0000	1188426897893816_1191654120904427	35be1c485bc1f74f8e4647b292f1eb686bc5e6f3	0	Hai capito il ragazzetto????? Bravo, in gamba, forse un po troppo indottrinato......però Cmq in gamba	2016-11-12T08:26:50+0000	0
39_1	976925292377312_1188426897893816	993ca655a4a446e90e7e7273cfba2912d48da897	Alberto Seclì  studente  spiega le ragioni del suo No al referendum costituzionale del 4 dicembre 2016. #ScelgoNo #referendum #riformacostituzionale #costituzioneitaliana   Diffondiamo!   --> Scelgo NO <--	2016-11-09T16:53:45+0000	1188426897893816_1188438564559316	5a1ea6252ab8de0198c222912036cc0ee5cca983	0		2016-11-09T17:05:10+0000	0
39_2	976925292377312_1188426897893816	993ca655a4a446e90e7e7273cfba2912d48da897	Alberto Seclì  studente  spiega le ragioni del suo No al referendum costituzionale del 4 dicembre 2016. #ScelgoNo #referendum #riformacostituzionale #costituzioneitaliana   Diffondiamo!   --> Scelgo NO <--	2016-11-09T16:53:45+0000	1188426897893816_1188664901203349	be5b19cedba93aeead49d473a8465d2d145c6f92	0		2016-11-09T21:02:38+0000	0
39_3	976925292377312_1188426897893816	993ca655a4a446e90e7e7273cfba2912d48da897	Alberto Seclì  studente  spiega le ragioni del suo No al referendum costituzionale del 4 dicembre 2016. #ScelgoNo #referendum #riformacostituzionale #costituzioneitaliana   Diffondiamo!   --> Scelgo NO <--	2016-11-09T16:53:45+0000	1188426897893816_1188726594530513	8743bbd2b862dcd976e9b1d01a754c0da83dc40c	0	Bravo hai espresso chiaramente ciò che moltissimi italiani pensano  di giovani come te  il nostro paese ne ha bisogno	2016-11-09T22:25:12+0000	0
43_0	976925292377312_1186977641372075	993ca655a4a446e90e7e7273cfba2912d48da897	Sabrina Ferilli:   Al referendum voterò no  voglio bene a questo Paese  guardo avanti  ho memoria e voto no. Io credo che nella Costituzione ci sia tutto  c è solo bisogno di una politica onesta che la applichi. Questo è un governo che ha la maggioranza assoluta e che ha fatto passare tantissime leggi  credo più della Francia secondo qualche statistica che leggevo nei giorni scorsi. Quindi la teoria che il modo di fare passare una legge adesso sia giurassico oltre che troppo lento viene smontata dai fatti. Poi  credo anche nella buona fede di chi vota  sì  e di chi propone queste modifiche  ma io  il fatto di mettere in mano tutto il potere a maggioranze assolute dicendo  prima non lo avevamo fatto perché noi uscivamo dalla seconda guerra mondiale   ebbene  non credo che la democrazia si possa permettere certi meccanismi. E che la deriva  populista o autoritaria  sia sempre dietro l angolo . Così Sabrina Ferilli spiega in un intervista esclusiva pubblicata dal settimanale Chi nel numero in edicola da mercoledì 9 novembre  i motivi per cui voterà  no  al prossimo referendum costituzionale.	2016-11-08T13:55:37+0000	1186977641372075_1187051261364713	dc4c8d6f0947bf4a84a80d9a6dc019b92a2b6158	0	Stimo la ferilli...e' una professionista onesta¡ non mi dispiace condividere le sue dichiarazioni	2016-11-08T14:53:44+0000	1
43_1	976925292377312_1186977641372075	993ca655a4a446e90e7e7273cfba2912d48da897	Sabrina Ferilli:   Al referendum voterò no  voglio bene a questo Paese  guardo avanti  ho memoria e voto no. Io credo che nella Costituzione ci sia tutto  c è solo bisogno di una politica onesta che la applichi. Questo è un governo che ha la maggioranza assoluta e che ha fatto passare tantissime leggi  credo più della Francia secondo qualche statistica che leggevo nei giorni scorsi. Quindi la teoria che il modo di fare passare una legge adesso sia giurassico oltre che troppo lento viene smontata dai fatti. Poi  credo anche nella buona fede di chi vota  sì  e di chi propone queste modifiche  ma io  il fatto di mettere in mano tutto il potere a maggioranze assolute dicendo  prima non lo avevamo fatto perché noi uscivamo dalla seconda guerra mondiale   ebbene  non credo che la democrazia si possa permettere certi meccanismi. E che la deriva  populista o autoritaria  sia sempre dietro l angolo . Così Sabrina Ferilli spiega in un intervista esclusiva pubblicata dal settimanale Chi nel numero in edicola da mercoledì 9 novembre  i motivi per cui voterà  no  al prossimo referendum costituzionale.	2016-11-08T13:55:37+0000	1186977641372075_1188608551208984	9b398364cd08a6c7e303c3e6507d5873eae65feb	0	Brava	2016-11-09T19:42:17+0000	0
43_2	976925292377312_1186977641372075	993ca655a4a446e90e7e7273cfba2912d48da897	Sabrina Ferilli:   Al referendum voterò no  voglio bene a questo Paese  guardo avanti  ho memoria e voto no. Io credo che nella Costituzione ci sia tutto  c è solo bisogno di una politica onesta che la applichi. Questo è un governo che ha la maggioranza assoluta e che ha fatto passare tantissime leggi  credo più della Francia secondo qualche statistica che leggevo nei giorni scorsi. Quindi la teoria che il modo di fare passare una legge adesso sia giurassico oltre che troppo lento viene smontata dai fatti. Poi  credo anche nella buona fede di chi vota  sì  e di chi propone queste modifiche  ma io  il fatto di mettere in mano tutto il potere a maggioranze assolute dicendo  prima non lo avevamo fatto perché noi uscivamo dalla seconda guerra mondiale   ebbene  non credo che la democrazia si possa permettere certi meccanismi. E che la deriva  populista o autoritaria  sia sempre dietro l angolo . Così Sabrina Ferilli spiega in un intervista esclusiva pubblicata dal settimanale Chi nel numero in edicola da mercoledì 9 novembre  i motivi per cui voterà  no  al prossimo referendum costituzionale.	2016-11-08T13:55:37+0000	1186977641372075_1187454137991092	9c0fd920e263a83f1a955eefad4b3c6a5a1dd52d	0	Bella e intelligente	2016-11-08T22:11:38+0000	0
43_3	976925292377312_1186977641372075	993ca655a4a446e90e7e7273cfba2912d48da897	Sabrina Ferilli:   Al referendum voterò no  voglio bene a questo Paese  guardo avanti  ho memoria e voto no. Io credo che nella Costituzione ci sia tutto  c è solo bisogno di una politica onesta che la applichi. Questo è un governo che ha la maggioranza assoluta e che ha fatto passare tantissime leggi  credo più della Francia secondo qualche statistica che leggevo nei giorni scorsi. Quindi la teoria che il modo di fare passare una legge adesso sia giurassico oltre che troppo lento viene smontata dai fatti. Poi  credo anche nella buona fede di chi vota  sì  e di chi propone queste modifiche  ma io  il fatto di mettere in mano tutto il potere a maggioranze assolute dicendo  prima non lo avevamo fatto perché noi uscivamo dalla seconda guerra mondiale   ebbene  non credo che la democrazia si possa permettere certi meccanismi. E che la deriva  populista o autoritaria  sia sempre dietro l angolo . Così Sabrina Ferilli spiega in un intervista esclusiva pubblicata dal settimanale Chi nel numero in edicola da mercoledì 9 novembre  i motivi per cui voterà  no  al prossimo referendum costituzionale.	2016-11-08T13:55:37+0000	1186977641372075_1187346354668537	ed2c103d6c004b4263dfd95c1d909dab976efc11	0	Brava Sabrina anch'io voto no	2016-11-08T20:08:00+0000	0
43_4	976925292377312_1186977641372075	993ca655a4a446e90e7e7273cfba2912d48da897	Sabrina Ferilli:   Al referendum voterò no  voglio bene a questo Paese  guardo avanti  ho memoria e voto no. Io credo che nella Costituzione ci sia tutto  c è solo bisogno di una politica onesta che la applichi. Questo è un governo che ha la maggioranza assoluta e che ha fatto passare tantissime leggi  credo più della Francia secondo qualche statistica che leggevo nei giorni scorsi. Quindi la teoria che il modo di fare passare una legge adesso sia giurassico oltre che troppo lento viene smontata dai fatti. Poi  credo anche nella buona fede di chi vota  sì  e di chi propone queste modifiche  ma io  il fatto di mettere in mano tutto il potere a maggioranze assolute dicendo  prima non lo avevamo fatto perché noi uscivamo dalla seconda guerra mondiale   ebbene  non credo che la democrazia si possa permettere certi meccanismi. E che la deriva  populista o autoritaria  sia sempre dietro l angolo . Così Sabrina Ferilli spiega in un intervista esclusiva pubblicata dal settimanale Chi nel numero in edicola da mercoledì 9 novembre  i motivi per cui voterà  no  al prossimo referendum costituzionale.	2016-11-08T13:55:37+0000	1186977641372075_1187780814625091	d23848aef973e6b3b95b540df37e283a1bf3745b	0	Brava Sabrina...condivido con te...	2016-11-09T07:10:45+0000	0
43_5	976925292377312_1186977641372075	993ca655a4a446e90e7e7273cfba2912d48da897	Sabrina Ferilli:   Al referendum voterò no  voglio bene a questo Paese  guardo avanti  ho memoria e voto no. Io credo che nella Costituzione ci sia tutto  c è solo bisogno di una politica onesta che la applichi. Questo è un governo che ha la maggioranza assoluta e che ha fatto passare tantissime leggi  credo più della Francia secondo qualche statistica che leggevo nei giorni scorsi. Quindi la teoria che il modo di fare passare una legge adesso sia giurassico oltre che troppo lento viene smontata dai fatti. Poi  credo anche nella buona fede di chi vota  sì  e di chi propone queste modifiche  ma io  il fatto di mettere in mano tutto il potere a maggioranze assolute dicendo  prima non lo avevamo fatto perché noi uscivamo dalla seconda guerra mondiale   ebbene  non credo che la democrazia si possa permettere certi meccanismi. E che la deriva  populista o autoritaria  sia sempre dietro l angolo . Così Sabrina Ferilli spiega in un intervista esclusiva pubblicata dal settimanale Chi nel numero in edicola da mercoledì 9 novembre  i motivi per cui voterà  no  al prossimo referendum costituzionale.	2016-11-08T13:55:37+0000	1186977641372075_1187135644689608	73cebba5470e3cbcbc362c35d99b525c13028290	0	Brava Sabrina	2016-11-08T16:13:53+0000	0
43_6	976925292377312_1186977641372075	993ca655a4a446e90e7e7273cfba2912d48da897	Sabrina Ferilli:   Al referendum voterò no  voglio bene a questo Paese  guardo avanti  ho memoria e voto no. Io credo che nella Costituzione ci sia tutto  c è solo bisogno di una politica onesta che la applichi. Questo è un governo che ha la maggioranza assoluta e che ha fatto passare tantissime leggi  credo più della Francia secondo qualche statistica che leggevo nei giorni scorsi. Quindi la teoria che il modo di fare passare una legge adesso sia giurassico oltre che troppo lento viene smontata dai fatti. Poi  credo anche nella buona fede di chi vota  sì  e di chi propone queste modifiche  ma io  il fatto di mettere in mano tutto il potere a maggioranze assolute dicendo  prima non lo avevamo fatto perché noi uscivamo dalla seconda guerra mondiale   ebbene  non credo che la democrazia si possa permettere certi meccanismi. E che la deriva  populista o autoritaria  sia sempre dietro l angolo . Così Sabrina Ferilli spiega in un intervista esclusiva pubblicata dal settimanale Chi nel numero in edicola da mercoledì 9 novembre  i motivi per cui voterà  no  al prossimo referendum costituzionale.	2016-11-08T13:55:37+0000	1186977641372075_1187047078031798	91bb480abd562a1fa4d89628860cc9870e3579e9	0	la vera sinistra"vota NO , i centristi votano si	2016-11-08T14:50:31+0000	0
43_7	976925292377312_1186977641372075	993ca655a4a446e90e7e7273cfba2912d48da897	Sabrina Ferilli:   Al referendum voterò no  voglio bene a questo Paese  guardo avanti  ho memoria e voto no. Io credo che nella Costituzione ci sia tutto  c è solo bisogno di una politica onesta che la applichi. Questo è un governo che ha la maggioranza assoluta e che ha fatto passare tantissime leggi  credo più della Francia secondo qualche statistica che leggevo nei giorni scorsi. Quindi la teoria che il modo di fare passare una legge adesso sia giurassico oltre che troppo lento viene smontata dai fatti. Poi  credo anche nella buona fede di chi vota  sì  e di chi propone queste modifiche  ma io  il fatto di mettere in mano tutto il potere a maggioranze assolute dicendo  prima non lo avevamo fatto perché noi uscivamo dalla seconda guerra mondiale   ebbene  non credo che la democrazia si possa permettere certi meccanismi. E che la deriva  populista o autoritaria  sia sempre dietro l angolo . Così Sabrina Ferilli spiega in un intervista esclusiva pubblicata dal settimanale Chi nel numero in edicola da mercoledì 9 novembre  i motivi per cui voterà  no  al prossimo referendum costituzionale.	2016-11-08T13:55:37+0000	1186977641372075_1188299797906526	ef5b30ce7e7a56dde9d19a75e524f66c807ebfec	0	Grande	2016-11-09T14:29:56+0000	0
43_8	976925292377312_1186977641372075	993ca655a4a446e90e7e7273cfba2912d48da897	Sabrina Ferilli:   Al referendum voterò no  voglio bene a questo Paese  guardo avanti  ho memoria e voto no. Io credo che nella Costituzione ci sia tutto  c è solo bisogno di una politica onesta che la applichi. Questo è un governo che ha la maggioranza assoluta e che ha fatto passare tantissime leggi  credo più della Francia secondo qualche statistica che leggevo nei giorni scorsi. Quindi la teoria che il modo di fare passare una legge adesso sia giurassico oltre che troppo lento viene smontata dai fatti. Poi  credo anche nella buona fede di chi vota  sì  e di chi propone queste modifiche  ma io  il fatto di mettere in mano tutto il potere a maggioranze assolute dicendo  prima non lo avevamo fatto perché noi uscivamo dalla seconda guerra mondiale   ebbene  non credo che la democrazia si possa permettere certi meccanismi. E che la deriva  populista o autoritaria  sia sempre dietro l angolo . Così Sabrina Ferilli spiega in un intervista esclusiva pubblicata dal settimanale Chi nel numero in edicola da mercoledì 9 novembre  i motivi per cui voterà  no  al prossimo referendum costituzionale.	2016-11-08T13:55:37+0000	1186977641372075_1186978391372000	52667bf97199ef6f2c9ef3247c0dce012a72bcf2	0	https://m.facebook.com/story.php?story_fbid=1110019372440688&substory_index=0&id=712342762208353	2016-11-08T13:56:18+0000	0
44_0	976925292377312_1185654064837766	993ca655a4a446e90e7e7273cfba2912d48da897	art. 117  che confusione!  L europarlamentare Gianni Pittella  dice una grandissima inesattezza: confondendo e traendo in inganno i cittadini italiani  Per favore condividiamo  perché dobbiamo informare quante più persone possibili	2016-11-07T15:06:22+0000	1185654064837766_1187310811338758	d4ad66d8d68d2b6657dbe861617de43d5ba075b9	1	Certo , leggi dove dice che per ragioni strategiche di interesse nazionale il governo esautora le regioni ed avoca a sé la decisione . Per metterla in pratica questa strategia non hanno neanche atteso l'esito del referendum . Hai sentito della pioggia di autorizzazioni alle prospezioni con air gun rilasciate per l'Afriatico e lo Ionio ? Il tuo amico forse da Bruxelles non ha avuto sentore ? Oppure non ha letto un ........	2016-11-08T19:15:21+0000	0
44_1	976925292377312_1185654064837766	993ca655a4a446e90e7e7273cfba2912d48da897	art. 117  che confusione!  L europarlamentare Gianni Pittella  dice una grandissima inesattezza: confondendo e traendo in inganno i cittadini italiani  Per favore condividiamo  perché dobbiamo informare quante più persone possibili	2016-11-07T15:06:22+0000	1185654064837766_1186747471395092	d4ad66d8d68d2b6657dbe861617de43d5ba075b9	0	Bugiardo prezzolato , non sa nemmeno leggere .	2016-11-08T09:49:47+0000	0
44_2	976925292377312_1185654064837766	993ca655a4a446e90e7e7273cfba2912d48da897	art. 117  che confusione!  L europarlamentare Gianni Pittella  dice una grandissima inesattezza: confondendo e traendo in inganno i cittadini italiani  Per favore condividiamo  perché dobbiamo informare quante più persone possibili	2016-11-07T15:06:22+0000	1185654064837766_1187829237953582	515ac770082a85876d1c7873988219dd311e962a	0		2016-11-09T08:39:51+0000	0
44_3	976925292377312_1185654064837766	993ca655a4a446e90e7e7273cfba2912d48da897	art. 117  che confusione!  L europarlamentare Gianni Pittella  dice una grandissima inesattezza: confondendo e traendo in inganno i cittadini italiani  Per favore condividiamo  perché dobbiamo informare quante più persone possibili	2016-11-07T15:06:22+0000	1185654064837766_1187383337998172	ed5bde579d091b7c8e8e96a36e682683ad608596	0	Ma tutti coglioni in famiglia??!!	2016-11-08T20:40:47+0000	0
44_4	976925292377312_1185654064837766	993ca655a4a446e90e7e7273cfba2912d48da897	art. 117  che confusione!  L europarlamentare Gianni Pittella  dice una grandissima inesattezza: confondendo e traendo in inganno i cittadini italiani  Per favore condividiamo  perché dobbiamo informare quante più persone possibili	2016-11-07T15:06:22+0000	1185654064837766_1186978461371993	52667bf97199ef6f2c9ef3247c0dce012a72bcf2	0	https://m.facebook.com/story.php?story_fbid=1110019372440688&substory_index=0&id=712342762208353	2016-11-08T13:56:27+0000	0
45_0	976925292377312_1185292994873873	993ca655a4a446e90e7e7273cfba2912d48da897	I sondaggi continuano a dare il NO avanti. Dobbiamo convincere e informare quante più persone possibili  solo così riusciremo a fermare questa  Schiforma  #ScelgoNO	2016-11-07T06:10:25+0000	1185292994873873_1186978591371980	52667bf97199ef6f2c9ef3247c0dce012a72bcf2	0	https://m.facebook.com/story.php?story_fbid=1110019372440688&substory_index=0&id=712342762208353	2016-11-08T13:56:38+0000	0
