type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
photo	post_user_976925292377312	976925292377312_10211174389826516	https://www.facebook.com/976925292377312/posts/10211174389826516	MINICAMPAGNA STRAORDINARIA  --  di Donatella Donati  Oggi a Pisa in Piazza dei Cavalieri e dintorni c era il mercatino dell antiquariato  e così  oltre a girare per strada come sempre da mesi vestita di NO  oggi ho fatto una minicampagna straordinaria  chiedendo ai vari banchetti: “Buonasera  può dirmi come voterà al referendum costituzionale?” Risultato: Molti NO  qualche SI   qualche ANCORA NON LO SO  parecchi NON CI VADO A VOTARE. E alla domanda: “Il lavoro come va?” la risposta è stata una sola: NON VA. Non credo di avere spostato un granché  forse neppure un voto  però tutt* hanno risposto in modo gentile  e alcun* hanno parlato a lungo e volentieri  e aldilà dell esito elettorale questo discutere di politica in piazza fra estrane* a me sembra un ottima cosa. Un signore mi ha fermata lui  mi ha stretto la mano per congratularsi perché vado in giro con il NO che mi sporge dalla borsa così. Ho chiesto anche un parere sulle previsioni: quasi tutt* prevedono che vinca il NO  solo una signora  decisamente a favore del NO  stranamente è (quasi) sicura che vincerà il SI   pensa che chi vota SI  non lo dica. Può darsi  comunque oggi a me due persone hanno detto che voteranno SI  prima ancora che lo chiedessi  sentendomi parlare con altr*  e in genere il clima mi sembra più acceso di qualche tempo fa  come del resto con l avvicinarsi del 4 dicembre mi pare naturale. Ed è sempre meglio scontrarsi che non interessarsi di nulla e poi brontolare.  N.B: non è mica escluso che nel rivolgermi alle persone  oltre a scegliere quelle che in quel momento vedevo meno occupate  io abbia scelto anche quelle che dall aspetto mi sembravano più disponibili e aperte  e comunque il soggetto influisce sull oggetto che indaga  come (spesso non) si sa.  #faidateperilNO  #Costituzione   Foto: dONatella dONati	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/15032909_10211174389826516_4021432032793046383_n.jpg?oh=0e4ffc5aa6b166003cb593422d2200da&oe=58D1944B	https://scontent.xx.fbcdn.net/v/t1.0-9/15032909_10211174389826516_4021432032793046383_n.jpg?oh=a41867e1ede876c32efb63329ef8105e&oe=58C045AD	https://www.facebook.com/photo.php?fbid=10211174389826516&set=o.976925292377312&type=3	facebook.com	2016-11-13T22:38:52+0000	1479076732	2016-11-13 23:38:52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_user_976925292377312	976925292377312_10211170293244104	https://www.facebook.com/976925292377312/posts/10211170293244104	(da  Canta il gallo )  Caro signor primo ministro   leggo la sua lettera agli italiani all estero. Io vivo lontano dal mio Paese  ho ogni giorno nostalgia del mio cielo e  istintivamente  sono commossa da chi si ricorda di me  di noi  dei milioni  persone che sono state costrette a lasciare l Italia per cercare di vivere con un briciolo di dignità. Lei sa bene quali corde toccare  poi scorro le  righe della sua missiva stampata in sei milioni di copie e piena di luoghi comuni  dove parla dell Italia come   un Paese dalla politica debole    instabile  e poi continua in un panegirico celebrativo delle riforme del suo governo e finisce   prima di chiedere il nostro SI al referendum   con una sviolinata per noi che con   onore  e  emozione  rappresentiamo l Italia nel mondo. Mi suona tanto di presa per i fondelli caro signor Renzi. Lei si permette di scriverci oggi per avere il nostro appoggio per cambiare la Costituzione  si ricorda di noi quando serve il nostro contributo per una delle sue inutili battaglie. Dico inutili perchè a noi per sperare di tornare a lavorare in Italia servono provvedimenti seri per la nostra economia  servono misure che riducano quel vergogno tasso di disoccupazione giovanile che ha raggiunto proprio col suo governo il 46%  non una riforma costituzionale. Sono così disamorata della politica del mio Paese che non vado mai a votare  ma stavolta grazie alla  sua lettera  al suo interessato invito credo proprio che lo farò e voterò NO perchè non credo in lei e nelle sue riforme  le riforme di un premier che non è stato votato nemmeno dagli Italiani che vivono in Italia  che si è dimostrato pronto e arrendevole ai poteri porti  al servizio delle banche degli amici e che con la scusa della riduzione dei costi della politica vuole togliere all Italia quel poco di sovranità che le è rimasta  asservendola sempre più all europa dei banchieri. NO  mi dispiace e ribadisco NO sperando che come me si comporteranno i milioni di destinatari della sua lettera.   Firmato una lavoratrice italiana all estero	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/15032166_10211170293244104_8370736360214957987_n.jpg?oh=82d9499df994c8c81974f2928e0d650d&oe=58CD388D	https://scontent.xx.fbcdn.net/v/t1.0-9/15032166_10211170293244104_8370736360214957987_n.jpg?oh=293e53237a8356acbb45a41bc7aeca6c&oe=58D0D92A	https://www.facebook.com/photo.php?fbid=10211170293244104&set=o.976925292377312&type=3	facebook.com	2016-11-13T14:00:26+0000	1479045626	2016-11-13 15:00:26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
video	post_page_976925292377312	976925292377312_1192982767438229	https://www.facebook.com/976925292377312/posts/1192982767438229	Perché noi voteremo NO Facciamo vedere questo video a tutti È un video breve  chiaro e nel merito della Riforma. #ScelgoNO #IoVotoNO	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/15066186_1192983817438124_2495149508170612736_n.jpg?oh=1f2bf3114367a0701c2f74360489dd68&oe=58C8B4ED	https://scontent.xx.fbcdn.net/v/t15.0-10/15066186_1192983817438124_2495149508170612736_n.jpg?oh=d09c70a9df02857cb62afea19ff653b6&oe=58CA6B96	https://www.facebook.com/NOaTRIVELLARElaCOSTITUZIONE/videos/1192982767438229/	facebook.com	2016-11-13T11:12:23+0000	1479035543	2016-11-13 12:12:23	123	8	123	241	372	8	8	0	4	0	123	0	0	0	0	0	0
photo	post_user_976925292377312	976925292377312_10211168249353008	https://www.facebook.com/976925292377312/posts/10211168249353008	(#donneperilNO  da GLI STATI GENERALI)  Da ogni parte d’Italia le #donneperilNO saranno a Roma il 27 novembre con le loro sciarpe rosse e viola per partecipare  con i loro slogan  alla grande manifestazione a sostegno del NO alla riforma costituzionale. Grazie alla brillante idea di Patrizia Perrone di costruire una piattaforma social per rispondere alla provocazione della ministra Boschi (non ci sono donne schierate in prima fila per il NO)  in poco più di due settimane  le donne per il NO si sono iscritte a centinaia e poi a migliaia alla nuova pagina Facebook (https://www.facebook.com/groups/355601361456506/). In queste ore sono arrivate quasi a quota 11.000. Migliaia di donne che si parlano  si aiutano e comunicano tra di loro. Migliaia di donne che si conoscono  per ora  solo virtualmente ma che a Roma potranno conoscersi ed abbracciarsi di persona. Sono un mare in piena  a leggere i loro post ci si esalta e ci si commuove. Quante donne passionali ed intelligenti vivono in questo paese! Sono l’energia positiva  il motore scoppiettante di un paese che vuole stringersi intorno ad un unico ideale di società dove il diritto all’eguaglianza sia valido per tutte e tutti e dove sia garantito a tutte e tutti il diritto di voto in tutte le istituzioni su cui è stato fondato il nostro Stato repubblicano. Il diritto ad essere rappresentate ed anche a poter rappresentare la propria gente  i propri territori. Sta crescendo questo mare in piena che vuol scandire il proprio NO a questa riforma costituzionale che toglie “sovranità al popolo” per accentrare il potere di decidere unicamente nelle mani del governo e del presidente del Consiglio. Chiunque sia il presidente del Consiglio e qualsiasi sia il colore del governo. La battaglia per il NO  dicono le donne  è la sacrosanta battaglia per difendere la Casa comune di tutte e tutti  la Costituzione del 1948  che garantisce a tutte/i  senza alcuna esclusione  uguali diritti ed uguali doveri. L’appuntamento a Roma è per domenica 27 in piazza della Repubblica alle ore 14. Ecco il testo del comunicato stampa delle #donneperilNO:   Le #donneperilNO ci sono e sono oltre 10.000. Il gruppo Facebook è nato in risposta alle dichiarazioni di Maria Elena Boschi sull’assenza di donne schierate in prima fila per il NO. La risposta alle affermazioni della Ministra è stata spontanea. Il gruppo social  vero e proprio esperimento politico nato dal basso  in pochi giorni è cresciuto a dismisura  affermandosi in un’identità ben delineata. #DonneperilNO ha analizzato  con il contributo di tutte  i singoli punti critici della riforma costituzionale  motivando sempre nel merito. Donne libere da condizionamenti  interessi di posizionamento si sono schierate in difesa della democrazia  esprimendosi liberamente e con creatività. Abbiamo scelto insieme il nostro simbolo  un dress code  un claim  e ci siamo date appuntamento a Roma per manifestare in piazza contro una riforma della Costituzione che non ci rappresenta  che allontana i cittadini dalla partecipazione politica e maschera  dietro un irrisorio risparmio e tanti altri argomenti demagogici  il tentativo di determinare e legittimare un accentramento dei poteri che risponde esclusivamente a specifici interessi  compresi quelli della finanza internazionale. Donne  semplicemente donne: insegnanti  lavoratrici  casalinghe  studentesse  pensionate  che sono accoglienti. All’iniziativa social hanno aderito anche alcune parlamentari. Siamo donne orgogliose di indossare la nostra sciarpa viola e rossa  la stessa che ha indossato anche la partigiana Lidia Menapace. Ed oggi  anzi ora  siamo già 10.500. Fra qualche ora forse già più di 11.000  12.000. Le #donneperilNO  sanno e vogliono continuare ad aggregare lì dove la proposta di riforma  all’insindacabile giudizio delle cittadine e dei cittadini  ha spaccato. Sappiamo mettere da parte la nostra appartenenza per perseguire il nostro unico obiettivo: difendere i principi della nostra Costituzione. Migliaia di donne che dicono NO alle pretestuose argomentazioni sulla presunta maggiore dignità garantita proprio alle donne in politica dalla riforma Boschi  poiché riteniamo che la nostra Carta sia già più che eloquente. La parità  riteniamo che debba essere costruita attraverso una rivoluzione culturale  con politiche concrete  non proclami d’opportunità. Le migliaia di donne del gruppo  armate di entusiasmo  striscioni e sciarpe rosse e viola invitano le tante altre #donneperilNO ad aderire alla manifestazione del 27 novembre a Roma. Ci incontreremo in piazza della Repubblica  alle ore 14.00 per “C’è chi dice NO”  la manifestazione a cui abbiamo aderito. Insieme faremo tanto rumore  coloreremo simbolicamente di rosso e viola l’Italia. E c’è un altro impegno. Il processo di partecipazione dal basso continuerà anche oltre il 4 dicembre. L’obiettivo è di costruire un movimento delle donne per i diritti costituzionali  scevro da logiche di potere. Le donne lo sanno. Le donne lo fanno.   FONTE: http://www.glistatigenerali.com/governo/le-donneperilno-a-roma-il-27-con-le-loro-sciarpe-rosse-e-viola/	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/15037289_10211168249353008_3263939677371998291_n.jpg?oh=7029b0f0bf937e10c0b81adc888897ff&oe=58D38300	https://scontent.xx.fbcdn.net/v/t1.0-9/15037289_10211168249353008_3263939677371998291_n.jpg?oh=bc1ce048022f8b06eb8f25d375ecbaee&oe=58D412E6	https://www.facebook.com/photo.php?fbid=10211168249353008&set=o.976925292377312&type=3	facebook.com	2016-11-13T07:59:43+0000	1479023983	2016-11-13 08:59:43	2	0	2	1	3	0	0	0	0	0	2	0	0	0	0	0	0
link	post_user_976925292377312	976925292377312_1350960548269190	https://www.facebook.com/976925292377312/posts/1350960548269190	Ma guarda tu la coincidenza... con la riforma Renzi-Boschi-Verdini il senato avrà in automatico maggioranza PD  qualunque sia il risultato delle elezioni. Ma vi pare giusto?	https://external.xx.fbcdn.net/safe_image.php?d=AQBiJsoPbntZiQfu&w=130&h=130&url=http%3A%2F%2Fwww.lastampa.it%2Frw%2FPub%2Fp3%2F2015%2F10%2F12%2FItalia%2FFoto%2FRitagliWeb%2Fsenato1-2780-k7SH-UF44I1bd17VY4q7-700x450%2540LaStampa.it.jpg&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQALzoOxT8KWpkjf&url=http%3A%2F%2Fwww.lastampa.it%2Frw%2FPub%2Fp3%2F2015%2F10%2F12%2FItalia%2FFoto%2FRitagliWeb%2Fsenato1-2780-k7SH-UF44I1bd17VY4q7-700x450%2540LaStampa.it.jpg	http://www.lastampa.it/2015/10/12/italia/politica/il-nuovo-senato-stravince-il-pd-7Zf7sj5Rku2bl8R81Im48N/pagina.html	lastampa.it	2016-11-12T21:41:09+0000	1478986869	2016-11-12 22:41:09	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_976925292377312	976925292377312_1350959961602582	https://www.facebook.com/976925292377312/posts/1350959961602582	Max Hki shared a photo to Referendum 4 Dicembre: NO a  trivellare  la Costituzione s Timeline.	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/15073490_1275463149158386_1416416755424454147_n.jpg?oh=ea27d0f814ad9b170cda5a7c729be94b&oe=58C5365A	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/15073490_1275463149158386_1416416755424454147_n.jpg?oh=0f674bcb7cad9ea153aba6ab7d23c353&oe=58B8794F	https://www.facebook.com/Italia.SENZA.Berlusconi/photos/a.177181535653225.35255.177013559003356/1275463149158386/?type=3	facebook.com	2016-11-12T21:40:30+0000	1478986830	2016-11-12 22:40:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
video	post_page_976925292377312	976925292377312_1192018467534659	https://www.facebook.com/976925292377312/posts/1192018467534659	Matteo Renzi  nella sua ultima Diretta Facebook  dice una GRANDISSIMA BUGIA sui futuri referendum e su quello del 17 aprile. Guardare e ascoltare per credere. Fino al 4 dicembre informatevi a dovere  perchè se andare nel #Merito della riforma il vostro voto non può che essere NO .	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/14992397_1192019174201255_3376480542521294848_n.jpg?oh=8c46069a34e2d5b11c7ffaba4ae1e79a&oe=58CB1A88	https://scontent.xx.fbcdn.net/v/t15.0-10/14992397_1192019174201255_3376480542521294848_n.jpg?oh=e53f321f830b0be7852050d81188c1e4&oe=58C824F3	https://www.facebook.com/NOaTRIVELLARElaCOSTITUZIONE/videos/1192018467534659/	facebook.com	2016-11-12T16:20:26+0000	1478967626	2016-11-12 17:20:26	47	11	53	85	149	10	9	1	6	0	46	0	0	0	0	6	0
photo	post_page_976925292377312	976925292377312_1191674160902423	https://www.facebook.com/976925292377312/posts/1191674160902423	6 motivi (+1) per votare NO Stiamo al #Merito della Riforma  solo informando per bene gli italiani il NO Vincerà! #IoVotoNO	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/15085457_1191674160902423_4587881724179564200_n.jpg?oh=3cb44159786eddf1d1c7778cf3dff7b5&oe=58CA23F3	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/15085457_1191674160902423_4587881724179564200_n.jpg?oh=a4ac0d7a01942fbd0b595e838f41317f&oe=58BC1AE6	https://www.facebook.com/NOaTRIVELLARElaCOSTITUZIONE/photos/a.984530951616746.1073741828.976925292377312/1191674160902423/?type=3	facebook.com	2016-11-12T09:01:04+0000	1478941264	2016-11-12 10:01:04	186	4	195	232	431	4	4	0	0	0	186	0	0	0	0	9	0
photo	post_page_976925292377312	976925292377312_1191097980960041	https://www.facebook.com/976925292377312/posts/1191097980960041	Diffondiamo  facciamolo leggere a tutti #IoVotoNO	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/15032907_1191097980960041_3979183781673931347_n.jpg?oh=7864742c1b1b7f40fe6699a482f51078&oe=588C14C9	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/15032907_1191097980960041_3979183781673931347_n.jpg?oh=3599311c64332cb70bdac0f55cb62169&oe=58BE38DC	https://www.facebook.com/NOaTRIVELLARElaCOSTITUZIONE/photos/a.984530951616746.1073741828.976925292377312/1191097980960041/?type=3	facebook.com	2016-11-11T21:07:59+0000	1478898479	2016-11-11 22:07:59	142	0	142	167	309	0	0	0	0	0	142	0	0	0	0	0	0
link	post_user_976925292377312	976925292377312_604326086422890	https://www.facebook.com/976925292377312/posts/604326086422890	http://it.blastingnews.com/viaggi/2016/11/referendum-costituzionale-sconti-biglietti-per-votazioni-agevolazioni-trenitalia-e-italo-001245139.html	https://external.xx.fbcdn.net/safe_image.php?d=AQDEn1GmeRiFyVab&w=130&h=130&url=http%3A%2F%2Fstatic.blastingnews.com%2Fmedia%2Fphotogallery%2F2016%2F11%2F9%2Fmain%2Fitalo-ntv-propone-il-60-di-sconto_968513.jpg&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQBCE3wCcZRpxBtx&url=http%3A%2F%2Fstatic.blastingnews.com%2Fmedia%2Fphotogallery%2F2016%2F11%2F9%2Fmain%2Fitalo-ntv-propone-il-60-di-sconto_968513.jpg	http://it.blastingnews.com/viaggi/2016/11/referendum-costituzionale-sconti-biglietti-per-votazioni-agevolazioni-trenitalia-e-italo-001245139.html	it.blastingnews.com	2016-11-11T18:36:52+0000	1478889412	2016-11-11 19:36:52	0	0	0	0	0												
photo	post_page_976925292377312	976925292377312_1190753544327818	https://www.facebook.com/976925292377312/posts/1190753544327818	Un immagine forte che mostra tutta la preoccupazione per il nostro futuro. Qui  nel link  il merito della discussione sulla revisione del Titolo V come spiegato dal prof. Di Salvatore.  http://m.huffpost.com/it/entry/12870648	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14962757_1190753544327818_6146506047625496882_n.jpg?oh=08fe24705fd0c516d11dedcc7b2b66d8&oe=58C40379	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14962757_1190753544327818_6146506047625496882_n.jpg?oh=f33f313519a3fdee248fe4eee8b3e5ca&oe=588E1F6C	https://www.facebook.com/NOaTRIVELLARElaCOSTITUZIONE/photos/a.984530951616746.1073741828.976925292377312/1190753544327818/?type=3	facebook.com	2016-11-11T13:42:30+0000	1478871750	2016-11-11 14:42:30	89	1	89	83	173	0	0	0	0	0	89	0	0	0	0	0	0
video	post_user_976925292377312	976925292377312_10211528700883966	https://www.facebook.com/976925292377312/posts/10211528700883966	Sì o no? Italiano Sereno	https://external.xx.fbcdn.net/safe_image.php?d=AQBskt65-_4vOF33&w=130&h=130&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FZt_qEiPdw_M%2Fmaxresdefault.jpg&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQAvstGI8tjmqu3U&w=720&h=720&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FZt_qEiPdw_M%2Fmaxresdefault.jpg&cfs=1	https://www.youtube.com/watch?v=Zt_qEiPdw_M	youtube.com	2016-11-11T12:53:34+0000	1478868814	2016-11-11 13:53:34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_user_976925292377312	976925292377312_674044022776877	https://www.facebook.com/976925292377312/posts/674044022776877		https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14980567_674044022776877_4731928115224178489_n.jpg?oh=5cbd0b9a35f261d6e9edcf1b5a907daf&oe=58D18D20	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14980567_674044022776877_4731928115224178489_n.jpg?oh=159379e04f14e7e2dffe669983ef3218&oe=58C37FDF	https://www.facebook.com/photo.php?fbid=674044022776877&set=o.976925292377312&type=3	facebook.com	2016-11-11T11:38:01+0000	1478864281	2016-11-11 12:38:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_page_976925292377312	976925292377312_1190622157674290	https://www.facebook.com/976925292377312/posts/1190622157674290	IL NO RIPRENDE QUOTA NEI SONDAGGI  IL VANTAGGIO AUMENTA.  Diffondiamo questa foto  dobbiamo: (1) Informare più italiani possibile sulle ragioni del NO (2) Confrontarci con tutti i nostri conoscenti  il nostro NO è nel merito della riforma.  #ScelgoNO	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/15056380_1190622157674290_2493533448069733367_n.png?oh=ed7d3102e4f79e96900368f295de55c4&oe=58BA61DE	https://scontent.xx.fbcdn.net/v/t1.0-9/15056380_1190622157674290_2493533448069733367_n.png?oh=ee99b98a4463d35b5a82b30058b1156c&oe=58C5ABB5	https://www.facebook.com/NOaTRIVELLARElaCOSTITUZIONE/photos/a.984530951616746.1073741828.976925292377312/1190622157674290/?type=3	facebook.com	2016-11-11T11:12:40+0000	1478862760	2016-11-11 12:12:40	56	10	59	25	94	10	9	1	3	0	56	0	0	2	0	1	0
photo	post_page_976925292377312	976925292377312_1190508457685660	https://www.facebook.com/976925292377312/posts/1190508457685660	Referendum 4 Dicembre: NO a  trivellare  la Costituzione added a new photo.	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/14991908_1190508457685660_1266326246594824716_n.jpg?oh=47f2503644f613d1f5cd51b42c63393a&oe=58C84A35	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/14991908_1190508457685660_1266326246594824716_n.jpg?oh=eb108009d6505f80dc99cc596e436ddc&oe=58BA4120	https://www.facebook.com/NOaTRIVELLARElaCOSTITUZIONE/photos/a.984530951616746.1073741828.976925292377312/1190508457685660/?type=3	facebook.com	2016-11-11T07:05:55+0000	1478847955	2016-11-11 08:05:55	159	6	161	168	335	4	3	1	4	0	158	0	0	0	2	0	0
photo	post_user_976925292377312	976925292377312_677197259112909	https://www.facebook.com/976925292377312/posts/677197259112909	Costituzione della Repubblica Italiana shared a photo to Referendum 4 Dicembre: NO a  trivellare  la Costituzione s Timeline.	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/14955916_677194612446507_7158963512206620001_n.png?oh=584cb1c27a2331e952992c169f1955a9&oe=58C6D5D7	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/14955916_677194612446507_7158963512206620001_n.png?oh=8010afd5ab88910958e42d6cb00baee6&oe=588C0828	https://www.facebook.com/LaCostituzioneRepubblicana/photos/a.545439172288719.1073741829.545434918955811/677194612446507/?type=3	facebook.com	2016-11-10T21:41:30+0000	1478814090	2016-11-10 22:41:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_page_976925292377312	976925292377312_1189298831139956	https://www.facebook.com/976925292377312/posts/1189298831139956	Referendum 4 Dicembre: NO a  trivellare  la Costituzione added a new photo.	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/15036484_1189298831139956_6577116739241484927_n.jpg?oh=22ed7e1cf1d62161b90f4805d5e08743&oe=58898389	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/15036484_1189298831139956_6577116739241484927_n.jpg?oh=96fb21e8c04c06df8507e8a5ce47ecbd&oe=58C4839C	https://www.facebook.com/NOaTRIVELLARElaCOSTITUZIONE/photos/a.984530951616746.1073741828.976925292377312/1189298831139956/?type=3	facebook.com	2016-11-10T15:10:01+0000	1478790601	2016-11-10 16:10:01	108	0	108	49	157	0	0	0	0	0	108	0	0	0	0	0	0
video	post_page_976925292377312	976925292377312_1188426897893816	https://www.facebook.com/976925292377312/posts/1188426897893816	Alberto Seclì  studente  spiega le ragioni del suo No al referendum costituzionale del 4 dicembre 2016. #ScelgoNo #referendum #riformacostituzionale #costituzioneitaliana   Diffondiamo!   --> Scelgo NO <--	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/14900115_1188427641227075_3516785330101420032_n.jpg?oh=fe702ae3ca6399e997605f9af7a21b1b&oe=588D51A2	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14900115_1188427641227075_3516785330101420032_n.jpg?oh=478a4b2c7e86e5500e9133dff3994057&oe=58CC5680	https://www.facebook.com/NOaTRIVELLARElaCOSTITUZIONE/videos/1188426897893816/	facebook.com	2016-11-09T16:53:45+0000	1478710425	2016-11-09 17:53:45	68	4	68	87	159	4	4	0	0	0	68	0	0	0	0	0	0
photo	post_page_976925292377312	976925292377312_1187776221292217	https://www.facebook.com/976925292377312/posts/1187776221292217	RIFORMA COSTITUZIONALE  ENERGIA E TRIVELLE. DI SALVATORE SU TESI DI PITELLA E VIOLANTE:  PRIVE DI FONDAMENTO .  Qualche giorno fa l’europarlamentare Gianni Pittella (PD) ha dichiarato che “politica energetica” e “politica estrattiva” sarebbero due “politiche” distinte e che con la riforma costituzionale la “politica energetica” passerà tutta in capo allo Stato  mentre l’estrazione degli idrocarburi resterà nelle mani delle Regioni. A sostegno di questa tesi è intervenuto oggi Luciano Violante con una lettera inviata alla stampa. Il ragionamento di Violante è  però  un altro: vero è che la politica energetica passerà tutta allo Stato  ma è altrettanto vero che la riforma manterrà sostanzialmente inalterata la competenza delle Regioni in materia di “governo del territorio”  posto che: 1) la competenza dello Stato sul “governo del territorio” sarebbe limitata alla formulazione di “disposizioni generali e comuni”  che non sarebbero nella sostanza diverse dagli attuali principi fondamentali; 2) la riforma accorda a quelle Regioni che siano in equilibrio di bilancio la possibilità “di chiedere ed ottenere” tutta la competenza sul “governo del territorio”  e cioè persino quella sulle “disposizioni generali e comuni”. Di qui la conclusione di Violante: “sulla base del testo di riforma tutto ciò che impatta sul territorio  ad esempio le trivellazioni  per essere realizzato deve avere l’approvazione della Regione competente. Senza questa approvazione nessun intervento sul territorio è possibile”. Entrambe le tesi sono  in realtà  prive di fondamento. Per più ragioni. In primo luogo  perché l’estrazione degli idrocarburi  che non è mai stata di competenza regionale  non costituisce affatto una politica a sé  ma è riconducibile alla materia “energia” e  dopo la riforma costituzionale del 2001  è ascrivibile alla materia “produzione  trasporto e distribuzione nazionale dell’energia” (art. 117  terzo comma  Cost.). In questa direzione vanno la legislazione degli ultimi venticinque anni e la giurisprudenza della Corte costituzionale (a partire dalla sentenza n. 482/1991). In secondo luogo  la materia del “governo del territorio” non presenta alcuna connessione né con l’energia né con la ricerca e l’estrazione degli idrocarburi  essendo relativa all’urbanistica. Tra l’altro  anche qualora rilevasse ai fini della disciplina delle attività estrattive  la competenza resterebbe pur sempre nelle mani esclusive dello Stato  posto che un eventuale intreccio di competenze sarebbe da sciogliere ricorrendo al “criterio della prevalenza” ossia verificando quale materia resti centrale nella disciplina complessiva: e  nel caso di specie  lo sarebbe  appunto  l’energia e non certo il “governo del territorio”. In terzo luogo  sebbene la Costituzione (come riformata nel 2001) abbia attribuito la “produzione  trasporto e distribuzione nazionale dell’energia” alla competenza legislativa concorrente dello Stato e della Regione  lo Stato ha da tempo attratto a sé l’intera competenza: con la legge n. 239 del 2004 si è spinto fin nella disciplina di dettaglio della materia. La Corte costituzionale  che si è trovata a valutare la legittimità di una soluzione di questo tipo  pur salvando dalla “bocciatura” la legge dello Stato  ha precisato che lo Stato possa disciplinare per intero la materia “energia” in presenza di interessi di carattere unitario  a condizione  però  che l’intervento statale rispetti “i canoni di proporzionalità e ragionevolezza” (e  cioè  non sia eccessivo rispetto alla tutela di tali interessi) e che  “nella perdurante assenza di ogni innovazione nei procedimenti legislativi statali diretta ad assicurare il necessario coinvolgimento delle Regioni”  alle Regioni sia lasciata la possibilità di esprimersi attraverso lo strumento dell’intesa sulle scelte effettuate a Roma; ciò in quanto  nel pensiero della Corte  l’intesa della Regione si configurerebbe come una misura di compensazione finalizzata a porre rimedio alla perdita della competenza  dovuta  appunto  alla decisione dello Stato di attrarre a sé la competenza sull’energia (sentenze n. 303/2003 e n. 383/2005). Ebbene  con l’entrata in vigore della riforma questa misura cesserà di essere costituzionalmente dovuta  giacché l’energia verrà assegnata alla competenza esclusiva dello Stato: anche in ragione del fatto che il Senato diverrà rappresentativo delle istituzioni territoriali (ma di questo sia lecito dubitare)  non ci sarà più alcuna misura di compensazione da garantire in favore delle Regioni per la semplice ragione che la materia energia cesserà di essere formalmente concorrente.	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/14922232_1187776221292217_5580944097768226791_n.png?oh=065377a012f02ac698dbdb7d4682696d&oe=58C06EC0	https://scontent.xx.fbcdn.net/v/t1.0-9/14922232_1187776221292217_5580944097768226791_n.png?oh=f3d82a7288b416b56e9f9c7535b83a6f&oe=58B8597B	https://www.facebook.com/NOaTRIVELLARElaCOSTITUZIONE/photos/a.984530951616746.1073741828.976925292377312/1187776221292217/?type=3	facebook.com	2016-11-09T06:56:48+0000	1478674608	2016-11-09 07:56:48	7	0	7	7	14	0	0	0	0	0	7	0	0	0	0	0	0
